the,0.04522895402191216
to,0.030550613353310236
and,0.029163545275774885
a,0.02668789212473078
of,0.02191801666822736
i,0.021402987171083434
you,0.017118878172113494
he,0.015433327090551549
it,0.013443440397040922
in,0.013010347410806256
wa,0.012828916565221463
that,0.012313887068077536
his,0.010874145519243374
for,0.010645893810281862
not,0.008966195336642007
her,0.008925227081187377
s,0.00841019758404345
said,0.00835752411274464
she,0.008152682835471487
with,0.007772263320535631
but,0.007620095514561289
had,0.0068241408371570375
be,0.0066310047757280645
at,0.006549068264818803
is,0.0059169866092330745
him,0.005753113587414552
have,0.0057238505478041015
my,0.00565947186066111
this,0.00557753534975185
all,0.005390251896244967
me,0.005232231482348535
they,0.0046528232980616166
mr,0.004477245060398914
so,0.004330929862346662
by,0.00419631988013859
who,0.004172909448450229
your,0.004120235977151419
what,0.004044152074164247
which,0.003991478602865437
no,0.003915394699878266
t,0.0035876486562412212
do,0.003300870868058807
if,0.0032657552205262665
will,0.0032540500046820864
were,0.003230639572993726
when,0.003230639572993726
them,0.003160408277928645
are,0.003113587414551924
one,0.003014093079876393
would,0.0029906826481880325
now,0.0029731248244217624
from,0.00282095701844742
upon,0.00279169397883697
out,0.00278584137091488
good,0.002721462683771889
on,0.0026161157411742674
know,0.002598557917407997
their,0.0025575896619533666
up,0.0025049161906545558
could,0.0024932109748103757
we,0.002469800543122015
can,0.002458095327277835
little,0.0024229796797452944
or,0.002393716640134844
am,0.002376158816368574
well,0.0023527483846802135
there,0.002194727970783781
very,0.00210693885195243
time,0.0020776758123419795
come,0.0020308549489652587
ll,0.0019898866935106284
did,0.0019781814776664484
been,0.001960623653900178
more,0.0019313606142897274
see,0.0019313606142897274
about,0.001890392358835097
say,0.0018435714954583762
go,0.001826013671692106
then,0.0018084558479258357
day,0.0018084558479258357
never,0.0018026032400037457
into,0.0018026032400037457
some,0.0018026032400037457
here,0.0017967506320816556
how,0.0017791928083153853
don,0.0017791928083153853
ha,0.0017323719449386648
an,0.0017265193370165745
sir,0.001697256297406124
susan,0.001691403689484034
father,0.0016445828261073133
hand,0.0016211723944189532
boy,0.0016211723944189532
should,0.0016036145706526828
shall,0.0015977619627305928
m,0.0015977619627305928
make,0.0015860567468864125
much,0.0015626463151980523
must,0.001556793707275962
just,0.001550941099353872
man,0.001533383275587602
let,0.0014865624122108812
oh,0.0014514467646783407
give,0.0014455941567562507
great,0.0014221837250678903
old,0.00139292068545744
sure,0.00139292068545744
than,0.0013870680775353496
down,0.0013870680775353496
came,0.0013636576458469895
cried,0.0013636576458469895
these,0.0013578050379248992
any,0.0013578050379248992
like,0.0013460998220807192
take,0.0013285419983144488
thing,0.0013285419983144488
lady,0.0013226893903923588
think,0.0013109841745481787
friend,0.0012992789587039984
own,0.001270015919093548
u,0.0012466054874051878
why,0.0012290476636389175
thought,0.0012231950557168275
look,0.0012114898398726472
tell,0.0012114898398726472
archer,0.0012056372319505571
before,0.0012056372319505571
miss,0.001199784624028467
himself,0.0011822268002621968
mother,0.0011822268002621968
such,0.0011763741923401067
after,0.0011763741923401067
only,0.001129553328963386
may,0.0011002902893529356
child,0.0010827324655866655
house,0.001053469425976215
heard,0.0010417642101320347
cecilia,0.0010242063863657646
went,0.0010183537784436746
door,0.0010125011705215843
saw,0.0009949433467553142
francisco,0.0009949433467553142
ma,0.0009773855229890439
where,0.0009656803071448637
guinea,0.0009656803071448637
money,0.0009656803071448637
made,0.0009656803071448637
word,0.0009539750913006836
first,0.0009422698754565034
piedro,0.0009422698754565034
poor,0.0009247120516902332
way,0.0009071542279239629
though,0.0008954490120797828
put,0.0008895964041576926
nothing,0.0008895964041576926
arthur,0.0008895964041576926
yes,0.0008837437962356026
off,0.0008720385803914224
last,0.0008544807566251522
again,0.000848628148703062
better,0.000842775540780972
back,0.0008369229328588819
too,0.0008369229328588819
without,0.0008369229328588819
mean,0.0008310703249367918
found,0.0008252177170147018
because,0.0008135125011705216
two,0.0008018072853263414
work,0.0007959546774042514
morning,0.0007959546774042514
indeed,0.0007901020694821612
ever,0.0007901020694821612
young,0.0007842494615600712
hope,0.0007842494615600712
lord,0.000778396853637981
gentleman,0.000772544245715891
other,0.000772544245715891
going,0.000766691637793801
over,0.0007491338140275306
many,0.0007432812061054406
away,0.0007432812061054406
might,0.0007432812061054406
louisa,0.0007374285981833506
hear,0.0007374285981833506
ve,0.0007315759902612604
talbot,0.0007315759902612604
being,0.0007257233823391704
jem,0.0007257233823391704
long,0.0007257233823391704
get,0.0007257233823391704
brother,0.0007257233823391704
looked,0.0007257233823391704
night,0.0007198707744170802
won,0.0007198707744170802
done,0.0007198707744170802
voice,0.0007198707744170802
want,0.0007140181664949902
most,0.0007140181664949902
another,0.0007140181664949902
eye,0.00070231295065081
always,0.00069646034272872
till,0.00069646034272872
told,0.0006906077348066298
something,0.0006789025189624496
please,0.0006671973031182695
head,0.0006671973031182695
half,0.0006613446951961794
yet,0.0006613446951961794
dear,0.0006613446951961794
woman,0.0006613446951961794
best,0.0006554920872740894
quite,0.0006554920872740894
leonora,0.0006554920872740894
our,0.0006554920872740894
knew,0.0006496394793519992
hal,0.0006437868714299092
mind,0.0006437868714299092
those,0.0006437868714299092
enough,0.0006379342635078191
people,0.000632081655585729
round,0.000632081655585729
speak,0.0006262290476636389
soon,0.0006262290476636389
wish,0.0006262290476636389
room,0.0006262290476636389
find,0.0006262290476636389
left,0.0006203764397415488
got,0.0006145238318194588
herself,0.0006028186159752786
home,0.0005969660080531885
looking,0.0005911134001310984
whom,0.0005852607922090083
moment,0.0005852607922090083
