the,0.0636630086565333
a,0.037652511757889716
and,0.030277418035580397
of,0.028532479040283554
to,0.018962579237952422
he,0.018499079817326698
in,0.01708131688364801
wa,0.0156090246063663
i,0.014900143139526959
it,0.014218526344489129
his,0.013155204144230114
that,0.012678072387703633
with,0.010047031558857611
you,0.009433576443323563
but,0.009433576443323563
had,0.007129711676095699
on,0.00632540385795106
is,0.006229977506645764
at,0.005984595460432145
s,0.005970963124531389
for,0.005671051734714744
said,0.005671051734714744
him,0.005125758298684479
not,0.0046486265421579985
like,0.004512303183150433
man,0.004198759457433031
be,0.004171494785631518
t,0.004035171426623952
or,0.004021539090723196
this,0.004007906754822439
brown,0.003980642083020926
have,0.003980642083020926
one,0.003912480403517143
by,0.0037488923727080634
all,0.00372162770090655
there,0.0036125690137004977
if,0.003326289959784609
which,0.003299025287983096
an,0.0032853929520823394
were,0.0032853929520823394
they,0.0032581282802808262
father,0.003189966600777043
from,0.0031490695930747733
more,0.0031081725853725037
so,0.0028764228750596415
my,0.002821893531456615
out,0.0028082611955558587
up,0.002685570172449049
what,0.0026446731647467793
who,0.0026037761570445097
very,0.0025492468134414832
about,0.002412923454433917
some,0.0023720264467316475
me,0.0023720264467316475
then,0.0023583941108308907
could,0.002331129439029378
other,0.002290232431327108
than,0.0021948060800218118
are,0.002181173744121055
know,0.002153909072319542
when,0.002113012064617272
no,0.002085747392815759
been,0.0020448503851134892
little,0.001990321041510463
can,0.0019630563697089496
only,0.0019630563697089496
rather,0.001949424033808193
into,0.0019085270261059233
priest,0.0018812623543044101
do,0.0018539976825028969
think,0.0018403653466021403
would,0.0018403653466021403
well,0.0018267330107013837
old,0.0017722036670983572
flambeau,0.0017722036670983572
thing,0.0017722036670983572
we,0.0017040419875945744
down,0.0017040419875945744
did,0.0017040419875945744
face,0.0016767773157930611
two,0.0016767773157930611
her,0.0016631449798923045
mr,0.0016222479721900347
will,0.001608615636289278
she,0.0015949833003885215
them,0.001581350964487765
eye,0.001581350964487765
even,0.0015268216208847386
looked,0.0014859246131824688
say,0.0014722922772817122
black,0.0014722922772817122
seemed,0.0014586599413809556
something,0.0014586599413809556
don,0.0014313952695794423
see,0.001417762933678686
head,0.001417762933678686
still,0.001376865925976416
just,0.001376865925976416
ha,0.0013632335900756595
their,0.0013223365823733897
such,0.0012950719105718764
long,0.0012678072387703632
before,0.0012541749028696068
your,0.0012405425669688502
house,0.0012405425669688502
why,0.0012405425669688502
quite,0.001213277895167337
door,0.001213277895167337
mean,0.0011860132233658238
look,0.0011860132233658238
over,0.0011860132233658238
made,0.0011723808874650671
asked,0.0011587485515643105
now,0.0011587485515643105
any,0.0011587485515643105
back,0.001145116215663554
heard,0.0011178515438620407
friend,0.0011178515438620407
room,0.0011178515438620407
after,0.001104219207961284
himself,0.001104219207961284
come,0.001104219207961284
great,0.0010905868720605275
never,0.0010633222002590145
place,0.0010633222002590145
voice,0.0010496898643582578
here,0.0010360575284575012
came,0.0010360575284575012
first,0.0010360575284575012
way,0.0010224251925567446
though,0.0010224251925567446
might,0.0009815281848544748
glass,0.0009678958489537182
hand,0.0009678958489537182
looking,0.0009678958489537182
most,0.0009678958489537182
must,0.0009678958489537182
cried,0.0009678958489537182
because,0.0009406311771522051
time,0.0009269988412514484
sort,0.0009269988412514484
own,0.0009269988412514484
much,0.0009133665053506918
really,0.0009133665053506918
went,0.0009133665053506918
yet,0.0009133665053506918
again,0.0009133665053506918
tell,0.0008997341694499352
almost,0.0008997341694499352
word,0.0008861018335491786
garden,0.0008724694976484221
men,0.0008724694976484221
table,0.0008724694976484221
sea,0.0008588371617476655
thought,0.0008588371617476655
figure,0.0008588371617476655
hair,0.0008452048258469089
saw,0.0008315724899461523
go,0.0008315724899461523
stood,0.0008315724899461523
hat,0.0008179401540453957
round,0.0008179401540453957
where,0.000804307818144639
dark,0.000804307818144639
those,0.000804307818144639
found,0.0007906754822438825
last,0.0007770431463431259
should,0.0007634108104423693
white,0.0007497784745416127
off,0.0007361461386408561
got,0.0007361461386408561
another,0.0007225138027400995
away,0.0007225138027400995
half,0.0007225138027400995
three,0.0007225138027400995
red,0.0007225138027400995
once,0.0007225138027400995
boulnois,0.000708881466839343
seen,0.000708881466839343
too,0.000708881466839343
sir,0.000708881466839343
how,0.0006952491309385864
turned,0.0006952491309385864
both,0.0006952491309385864
...,0.0006952491309385864
m,0.0006952491309385864
against,0.0006952491309385864
end,0.0006952491309385864
without,0.0006952491309385864
our,0.0006952491309385864
am,0.0006816167950378297
these,0.0006816167950378297
muscari,0.0006679844591370731
small,0.0006679844591370731
answered,0.0006679844591370731
across,0.0006679844591370731
same,0.0006679844591370731
moment,0.0006679844591370731
under,0.0006679844591370731
take,0.0006543521232363165
replied,0.0006543521232363165
may,0.0006543521232363165
want,0.0006407197873355599
being,0.0006407197873355599
ve,0.0006407197873355599
family,0.0006407197873355599
through,0.0006407197873355599
also,0.0006270874514348034
towards,0.0006270874514348034
behind,0.0006270874514348034
good,0.0006270874514348034
gentleman,0.0006134551155340468
grey,0.0006134551155340468
nothing,0.0006134551155340468
story,0.0006134551155340468
always,0.0005998227796332902
young,0.0005998227796332902
began,0.0005998227796332902
enough,0.0005998227796332902
right,0.0005861904437325336
side,0.0005861904437325336
fact,0.0005861904437325336
left,0.0005861904437325336
get,0.0005861904437325336
suddenly,0.0005861904437325336
kind,0.0005861904437325336
whole,0.0005861904437325336
anything,0.000572558107831777
make,0.000572558107831777
tree,0.0005589257719310203
many,0.0005589257719310203
name,0.0005589257719310203
certain,0.0005452934360302637
